time,X,Y,theta_rad,V,steerFL_deg,steerFR_deg,motorFL,motorFR,motorRL,motorRR,brakeFL,brakeFR,brakeRL,brakeRR,plannerNodes,hasSolution,execCompleted,lateralError,headingError
0.380,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85,0,0,0.000,0.000
0.400,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85,0,0,0.000,0.000
0.420,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109,0,0,0.000,0.000
0.440,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109,0,0,0.000,0.000
0.460,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126,0,0,0.000,0.000
0.480,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149,0,0,0.000,0.000
0.500,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149,0,0,0.000,0.000
0.520,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,163,0,0,0.000,0.000
0.540,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177,0,0,0.000,0.000
0.560,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177,0,0,0.000,0.000
0.580,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192,0,0,0.000,0.000
0.600,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210,0,0,0.000,0.000
0.620,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231,0,0,0.000,0.000
0.640,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231,0,0,0.000,0.000
0.660,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,247,0,0,0.000,0.000
0.680,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,265,0,0,0.000,0.000
0.700,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,265,0,0,0.000,0.000
0.720,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,289,0,0,0.000,0.000
0.740,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,289,0,0,0.000,0.000
0.760,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,305,0,0,0.000,0.000
0.780,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,327,0,0,0.000,0.000
0.800,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,327,0,0,0.000,0.000
0.820,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,348,0,0,0.000,0.000
0.840,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,348,0,0,0.000,0.000
0.860,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,375,0,0,0.000,0.000
0.880,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,398,0,0,0.000,0.000
0.900,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,398,0,0,0.000,0.000
0.920,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,416,0,0,0.000,0.000
0.940,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,416,0,0,0.000,0.000
0.960,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,438,0,0,0.000,0.000
0.980,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,457,0,0,0.000,0.000
1.000,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,457,0,0,0.000,0.000
1.020,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,479,0,0,0.000,0.000
1.040,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,479,0,0,0.000,0.000
1.060,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,506,0,0,0.000,0.000
1.080,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,531,0,0,0.000,0.000
1.100,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,531,0,0,0.000,0.000
1.120,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,554,0,0,0.000,0.000
1.140,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,554,0,0,0.000,0.000
1.160,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,576,0,0,0.000,0.000
1.180,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,576,0,0,0.000,0.000
1.200,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,597,0,0,0.000,0.000
1.220,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,620,0,0,0.000,0.000
1.240,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,620,0,0,0.000,0.000
1.260,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,635,0,0,0.000,0.000
1.280,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,658,0,0,0.000,0.000
1.300,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,658,0,0,0.000,0.000
1.320,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,677,0,0,0.000,0.000
1.340,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,699,0,0,0.000,0.000
1.360,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,699,0,0,0.000,0.000
1.380,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,718,0,0,0.000,0.000
1.400,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,741,0,0,0.000,0.000
1.420,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,741,0,0,0.000,0.000
1.440,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,759,0,0,0.000,0.000
1.460,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,782,0,0,0.000,0.000
1.480,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,782,0,0,0.000,0.000
1.500,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800,0,0,0.000,0.000
1.520,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800,0,0,0.000,0.000
1.540,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,821,0,0,0.000,0.000
1.560,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,843,0,0,0.000,0.000
1.580,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,843,0,0,0.000,0.000
1.600,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,864,0,0,0.000,0.000
1.620,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,864,0,0,0.000,0.000
1.640,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,884,0,0,0.000,0.000
1.660,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,900,0,0,0.000,0.000
1.680,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,918,0,0,0.000,0.000
1.700,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,918,0,0,0.000,0.000
1.720,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,936,0,0,0.000,0.000
1.740,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,953,0,0,0.000,0.000
1.760,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,953,0,0,0.000,0.000
1.780,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,979,0,0,0.000,0.000
1.800,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,979,0,0,0.000,0.000
1.820,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000,0,0,0.000,0.000
1.840,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1019,0,0,0.000,0.000
1.860,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1019,0,0,0.000,0.000
1.880,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1042,0,0,0.000,0.000
1.900,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1066,0,0,0.000,0.000
1.920,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1066,0,0,0.000,0.000
1.940,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1089,0,0,0.000,0.000
1.960,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1089,0,0,0.000,0.000
1.980,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1106,0,0,0.000,0.000
2.000,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1130,0,0,0.000,0.000
2.020,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1130,0,0,0.000,0.000
2.040,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1152,0,0,0.000,0.000
2.060,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1152,0,0,0.000,0.000
2.080,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1168,0,0,0.000,0.000
2.100,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1187,0,0,0.000,0.000
2.120,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1213,0,0,0.000,0.000
2.140,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1213,0,0,0.000,0.000
2.160,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1228,0,0,0.000,0.000
2.180,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1228,0,0,0.000,0.000
2.200,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1250,0,0,0.000,0.000
2.220,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1272,0,0,0.000,0.000
2.240,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1272,0,0,0.000,0.000
2.260,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1292,0,0,0.000,0.000
2.280,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1312,0,0,0.000,0.000
2.300,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1312,0,0,0.000,0.000
2.320,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1330,0,0,0.000,0.000
2.340,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1352,0,0,0.000,0.000
2.360,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1352,0,0,0.000,0.000
2.380,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1373,0,0,0.000,0.000
2.400,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1394,0,0,0.000,0.000
2.420,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1394,0,0,0.000,0.000
2.440,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1416,0,0,0.000,0.000
2.460,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1416,0,0,0.000,0.000
2.480,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1437,0,0,0.000,0.000
2.500,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1437,0,0,0.000,0.000
2.520,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1454,0,0,0.000,0.000
2.540,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1475,0,0,0.000,0.000
2.560,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1475,0,0,0.000,0.000
2.580,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1493,0,0,0.000,0.000
2.600,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1508,0,0,0.000,0.000
2.620,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1508,0,0,0.000,0.000
2.640,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1529,0,0,0.000,0.000
2.660,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1550,0,0,0.000,0.000
2.680,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1550,0,0,0.000,0.000
2.700,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1570,0,0,0.000,0.000
2.720,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1591,0,0,0.000,0.000
2.740,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1591,0,0,0.000,0.000
2.760,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1613,0,0,0.000,0.000
2.780,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1613,0,0,0.000,0.000
2.800,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1631,0,0,0.000,0.000
2.820,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1654,0,0,0.000,0.000
2.840,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1654,0,0,0.000,0.000
2.860,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1675,0,0,0.000,0.000
2.880,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1694,0,0,0.000,0.000
2.900,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1694,0,0,0.000,0.000
2.920,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1711,0,0,0.000,0.000
2.940,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1732,0,0,0.000,0.000
2.960,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1732,0,0,0.000,0.000
2.980,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1752,0,0,0.000,0.000
3.000,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1771,0,0,0.000,0.000
3.020,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1771,0,0,0.000,0.000
3.040,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1790,0,0,0.000,0.000
3.060,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1812,0,0,0.000,0.000
3.080,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1812,0,0,0.000,0.000
3.100,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1832,0,0,0.000,0.000
3.120,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1832,0,0,0.000,0.000
3.140,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1850,0,0,0.000,0.000
3.160,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1867,0,0,0.000,0.000
3.180,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1867,0,0,0.000,0.000
3.200,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1884,0,0,0.000,0.000
3.220,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1902,0,0,0.000,0.000
3.240,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1902,0,0,0.000,0.000
3.260,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1919,0,0,0.000,0.000
3.280,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1939,0,0,0.000,0.000
3.300,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1939,0,0,0.000,0.000
3.320,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1958,0,0,0.000,0.000
3.340,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1972,0,0,0.000,0.000
3.360,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1972,0,0,0.000,0.000
3.380,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1995,0,0,0.000,0.000
3.400,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2012,0,0,0.000,0.000
3.420,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2012,0,0,0.000,0.000
3.440,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2030,0,0,0.000,0.000
3.460,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2050,0,0,0.000,0.000
3.480,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2050,0,0,0.000,0.000
3.500,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2074,0,0,0.000,0.000
3.520,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2094,0,0,0.000,0.000
3.540,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2094,0,0,0.000,0.000
3.560,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2111,0,0,0.000,0.000
3.580,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2132,0,0,0.000,0.000
3.600,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2132,0,0,0.000,0.000
3.620,5.642,0.046,0.8029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2153,0,0,0.000,0.000
